0	2
1	3
2	4
3	5
4	6
5	7
6	8
7	9
8	10
9	11
10	12
11	13
12	14
13	15
14	16
15	17
16	18
17	19
18	20
19	21
20	22
21	23
22	24
23	25
24	26
25	27
26	28
27	29
28	30
29	31
30	32
31	33
32	34
33	35
34	36
35	37
36	38
37	39
38	40
39	41
40	42
41	43
42	44
43	45
44	46
45	47
46	48
47	49
48	50
49	51
50	52
51	53
52	54
53	55
54	56
55	57
56	58
57	59
58	60
59	61
60	62
61	63
62	64
63	65
64	66
65	67
66	68
67	69
68	70
69	71
70	72
71	73
72	74
73	75
74	76
75	77
76	78
77	79
78	80
79	81
80	82
81	83
82	85
83	86
84	87
85	88
86	89
87	90
88	91
89	92
90	93
91	94
92	95
93	96
94	97
95	98
96	99
97	100
98	101
99	102
100	103
101	104
102	105
103	106
104	107
105	108
106	109
107	110
108	111
109	112
110	113
111	114
112	115
113	116
114	117
115	118
116	119
117	120
118	121
119	122
120	123
121	125
122	126
123	127
124	128
125	129
126	130
127	131
128	132
129	133
130	134
131	135
132	136
133	137
134	138
135	139
136	140
137	141
138	142
139	143
140	145
141	146
142	147
143	148
144	149
145	150
146	151
147	153
148	154
149	155
150	156
151	157
152	158
153	159
154	160
155	161
156	162
157	163
158	164
159	165
160	166
161	167
162	168
163	170
164	171
165	172
166	173
167	174
168	175
169	176
170	177
171	178
172	179
173	181
174	182
175	183
176	184
177	186
178	188
179	189
180	190
181	191
182	192
183	193
184	194
185	195
186	196
187	197
188	198
189	199
190	200
191	201
192	202
193	203
194	204
195	205
196	206
197	207
198	208
199	209
200	210
201	211
202	212
203	213
204	215
205	216
206	217
207	218
208	219
209	221
210	222
211	223
212	224
213	225
214	226
215	227
216	228
217	229
218	231
219	232
220	234
221	235
222	236
223	237
224	238
225	239
226	240
227	241
228	242
229	243
230	244
231	245
232	246
233	247
234	248
235	250
236	251
237	252
238	253
239	254
240	255
241	256
242	257
243	258
244	259
245	260
246	261
247	262
248	263
249	264
250	265
251	266
252	271
253	273
254	274
255	276
256	277
257	279
258	280
259	281
260	282
261	283
262	286
263	287
264	289
265	290
266	291
267	292
268	293
269	294
270	295
271	296
272	300
273	302
274	303
275	304
276	305
277	306
278	307
279	308
280	311
281	313
282	315
283	317
284	318
285	319
286	320
287	323
288	324
289	325
290	326
291	327
292	329
293	331
294	332
295	334
296	335
297	336
298	337
299	338
300	340
301	341
302	343
303	344
304	345
305	346
306	347
307	348
308	350
309	351
310	353
311	354
312	355
313	356
314	357
315	359
316	360
317	361
318	362
319	365
320	366
321	367
322	368
323	369
324	370
325	371
326	372
327	373
328	374
329	375
330	377
331	378
332	380
333	381
334	382
335	383
336	384
337	385
338	386
339	387
340	388
341	389
342	390
343	391
344	392
345	393
346	394
347	395
348	396
349	397
350	398
351	399
352	400
353	401
354	402
355	403
356	404
357	405
358	406
359	407
360	408
361	409
362	410
363	411
364	412
365	413
366	417
367	418
368	419
369	420
370	421
371	423
372	424
373	426
374	427
375	428
376	429
377	431
378	432
379	433
380	434
381	435
382	436
383	437
384	439
385	440
386	442
387	443
388	444
389	445
390	447
391	9860
392	449
393	450
394	452
395	453
396	455
397	456
398	457
399	458
400	459
401	460
402	461
403	462
404	463
405	464
406	465
407	467
408	469
409	470
410	471
411	472
412	473
413	475
414	476
415	478
416	480
417	481
418	483
419	484
420	485
421	486
422	487
423	488
424	489
425	490
426	491
427	492
428	493
429	494
430	495
431	496
432	497
433	498
434	499
435	500
436	504
437	505
438	506
439	507
440	509
441	510
442	511
443	512
444	513
445	514
446	516
447	518
448	519
449	520
450	522
451	523
452	524
453	525
454	526
455	527
456	529
457	530
458	532
459	533
460	534
461	535
462	536
463	538
464	539
465	540
466	541
467	542
468	543
469	544
470	546
471	547
472	548
473	549
474	550
475	551
476	552
477	553
478	554
479	555
480	556
481	557
482	558
483	560
484	561
485	562
486	563
487	564
488	565
489	566
490	567
491	568
492	569
493	570
494	571
495	573
496	574
497	575
498	576
499	577
500	579
501	580
502	581
503	582
504	584
505	585
506	586
507	587
508	588
509	589
510	590
511	591
512	594
513	596
514	598
515	599
516	600
517	601
518	603
519	604
520	605
521	606
522	608
523	609
524	612
525	613
526	614
527	616
528	617
529	618
530	619
531	620
532	621
533	622
534	624
535	625
536	626
537	627
538	628
539	629
540	632
541	633
542	634
543	635
544	636
545	637
546	639
547	645
548	646
549	648
550	650
551	651
552	652
553	654
554	655
555	656
556	658
557	659
558	660
559	661
560	662
561	665
562	666
563	667
564	668
565	669
566	670
567	671
568	672
569	673
570	674
571	675
572	676
573	678
574	679
575	680
576	682
577	683
578	685
579	686
580	688
581	689
582	690
583	691
584	692
