0	2
1	3
2	4
3	5
4	6
5	7
6	8
7	9
8	10
9	11
10	12
11	13
12	14
13	15
14	16
15	17
16	18
17	19
18	20
19	21
20	22
21	23
22	24
23	25
24	26
25	27
26	28
27	29
28	30
29	31
30	32
31	33
32	34
33	35
34	36
35	37
36	38
37	39
38	40
39	41
40	42
41	43
42	44
43	45
44	46
45	47
46	48
47	49
48	50
49	51
50	52
51	53
52	54
53	55
54	56
55	57
56	58
57	59
58	60
59	61
60	62
61	63
62	64
63	65
64	66
65	67
66	68
67	69
68	70
69	71
70	72
71	73
72	74
73	75
74	76
75	77
76	78
77	79
78	80
79	81
80	82
81	83
82	84
83	85
84	86
85	87
86	88
87	89
88	90
89	91
90	92
91	93
92	94
93	95
94	96
95	97
96	98
97	99
98	100
99	101
100	102
101	103
102	104
103	105
104	106
105	107
106	108
107	110
108	111
109	112
110	113
111	114
112	115
113	117
114	118
115	119
116	120
117	121
118	122
119	123
120	124
121	125
122	126
123	127
124	128
125	129
126	130
127	131
128	132
129	133
130	134
131	135
132	136
133	137
134	138
135	139
136	140
137	141
138	142
139	143
140	144
141	146
142	147
143	148
144	149
145	151
146	152
147	154
148	155
149	157
150	158
151	159
152	160
153	162
154	163
155	164
156	166
157	167
158	168
159	169
160	170
161	171
162	172
163	174
164	175
165	176
166	177
167	178
168	179
169	181
170	182
171	183
172	184
173	185
174	186
175	187
176	188
177	189
178	190
179	191
180	192
181	193
182	195
183	196
184	197
185	198
186	199
187	200
188	201
189	202
190	203
191	205
192	208
193	209
194	210
195	211
196	212
197	213
198	214
199	215
200	216
201	217
202	218
203	219
204	220
205	221
206	222
207	223
208	225
209	226
210	227
211	228
212	229
213	230
214	231
215	232
216	233
217	234
218	235
219	236
220	237
221	238
222	239
223	240
224	242
225	243
226	244
227	245
228	246
229	247
230	248
231	249
232	250
233	251
234	252
235	253
236	254
237	256
238	258
239	259
240	260
241	261
242	262
243	263
244	264
245	265
246	266
247	267
248	268
249	269
250	270
251	271
252	272
253	274
254	275
255	279
256	280
257	281
258	282
259	283
260	285
261	286
262	287
263	288
264	289
265	290
266	291
267	292
268	293
269	294
270	295
271	296
272	297
273	298
274	9530
275	301
276	302
277	304
278	305
279	306
280	307
281	308
282	309
283	310
284	311
285	312
286	313
287	314
288	315
289	316
290	317
291	318
292	319
293	320
294	321
295	324
296	325
297	326
298	327
299	328
300	329
301	330
302	331
303	332
304	334
305	335
306	336
307	337
308	338
309	339
310	340
311	341
312	342
313	343
314	346
315	348
316	350
317	351
318	352
319	353
320	354
321	355
322	356
323	357
324	358
325	359
326	360
327	362
328	363
329	364
330	365
331	366
332	368
333	369
334	370
335	371
336	372
337	373
338	374
339	375
340	376
341	377
342	378
343	379
344	380
345	382
346	383
347	384
348	385
349	386
350	387
351	389
352	390
353	392
354	394
355	395
356	396
357	398
358	399
359	400
360	401
361	403
362	404
363	405
364	406
365	407
366	408
367	409
368	410
369	411
370	412
371	413
372	414
373	415
374	416
375	417
376	418
377	419
378	420
379	421
380	422
381	425
382	426
383	427
384	428
385	429
386	430
387	431
388	432
389	433
390	435
391	436
392	437
393	438
394	439
395	440
396	441
397	442
398	443
399	444
400	445
401	446
402	447
403	448
404	450
405	451
406	452
407	453
408	456
409	457
410	459
411	460
412	461
413	462
414	463
415	464
416	465
417	467
418	468
419	469
420	470
421	471
422	472
423	473
424	474
425	475
426	477
427	478
428	479
429	481
430	482
431	483
432	484
433	485
434	486
435	488
436	489
437	490
438	491
439	493
440	495
441	496
442	498
443	500
444	502
445	504
446	505
447	506
448	508
449	509
450	510
451	511
452	512
453	515
454	516
455	517
456	518
457	520
458	521
459	522
460	523
461	524
462	525
463	526
464	527
465	528
466	529
467	530
468	531
469	532
470	533
471	534
472	535
473	536
474	537
475	538
476	539
477	540
478	541
479	543
480	544
481	545
482	546
483	547
484	548
485	550
486	551
487	552
488	554
489	555
490	556
491	557
492	559
493	561
494	562
495	563
496	564
497	565
498	566
499	567
500	568
501	572
502	573
503	574
504	575
505	576
506	577
507	578
508	579
509	580
510	581
511	582
512	584
513	585
514	586
515	587
516	588
517	589
518	591
519	593
520	594
521	595
522	596
523	600
524	601
525	603
526	604
527	605
528	606
529	607
530	609
531	610
532	612
533	613
534	614
535	615
536	616
537	617
538	618
539	620
540	621
541	623
542	624
543	625
544	626
545	627
546	628
547	629
548	630
549	631
550	633
551	634
552	635
553	636
554	637
555	638
556	639
557	641
558	642
559	643
560	645
561	647
562	649
563	650
564	651
565	652
566	653
567	654
568	655
569	656
570	657
571	658
572	660
573	661
574	662
575	663
576	665
577	666
578	667
579	668
580	670
581	671
582	673
583	675
584	676
