0	17921
1	18157
2	18438
3	18439
4	17666
5	18452
6	18453
7	18455
8	18456
9	18692
10	18458
11	17948
12	17952
13	17954
14	17958
15	17959
16	17756
17	18478
18	17967
19	18482
20	18270
21	18185
22	17976
23	18489
24	17981
25	17984
26	17985
27	17987
28	17989
29	18504
30	18505
31	17591
32	18509
33	18003
34	18522
35	18523
36	18526
37	18277
38	18534
39	18536
40	18540
41	18029
42	18031
43	18549
44	17526
45	18552
46	17531
47	18556
48	18557
49	18558
50	17537
51	17539
52	18565
53	18055
54	18573
55	18062
56	18576
57	17555
58	17558
59	18583
60	18072
61	17561
62	17563
63	17564
64	17565
65	17572
66	17573
67	17574
68	18601
69	18603
70	18092
71	18265
72	18607
73	17586
74	18612
75	18613
76	17590
77	18615
78	18104
79	18719
80	18620
81	17597
82	18037
83	18113
84	18626
85	18627
86	17604
87	18120
88	18640
89	17619
90	17624
91	18212
92	18138
93	17871
94	17629
95	17630
96	18386
97	17637
98	18152
99	18153
100	17642
101	17643
102	18668
103	18669
104	17646
105	17647
106	18675
107	18302
108	18686
109	17664
110	18690
111	17667
112	17668
113	18693
114	18695
115	18697
116	18698
117	18187
118	18703
119	18705
120	18706
121	18707
122	18708
123	18199
124	18200
125	17690
126	18204
127	17693
128	18207
129	17698
130	18211
131	18724
132	18213
133	17705
134	17709
135	18735
136	17715
137	18744
138	18241
139	17730
140	17731
141	17733
142	18543
143	18254
144	18318
145	18264
146	17753
147	17674
148	18267
149	18268
150	18269
151	17758
152	18271
153	17765
154	18278
155	17769
156	17776
157	18292
158	18296
159	17790
160	18496
161	17801
162	18315
163	18317
164	17806
165	18102
166	18320
167	17809
168	18323
169	18327
170	17875
171	17820
172	17824
173	18075
174	18343
175	18345
176	17844
177	18364
178	18367
179	18370
180	18373
181	17869
182	18383
183	17872
184	17874
185	17827
186	17876
187	17880
188	18396
189	18398
190	18597
191	17888
192	18401
193	17891
194	18085
195	17908
196	17913
197	17560
198	18427
199	18431
200	10242
201	8195
202	11133
203	8200
204	11785
205	11787
206	12290
207	10254
208	10767
209	11282
210	9219
211	11796
212	10265
213	9244
214	11806
215	8736
216	9051
217	11812
218	9253
219	12326
220	10795
221	8749
222	9777
223	10802
224	9779
225	9268
226	9781
227	11273
228	8760
229	8762
230	9787
231	10300
232	9277
233	11839
234	9793
235	10822
236	8265
237	8778
238	11341
239	9294
240	8783
241	11347
242	10325
243	12377
244	11791
245	8287
246	10761
247	10854
248	11367
249	9320
250	10335
251	11885
252	10864
253	11377
254	12307
255	10687
256	8829
257	8321
258	9860
259	12092
260	11970
261	11923
262	10389
263	9885
264	11935
265	9891
266	9892
267	9895
268	9899
269	9485
270	11294
271	9400
272	8893
273	11458
274	8387
275	11460
276	10438
277	10952
278	10441
279	9230
280	12237
281	9429
282	10969
283	11482
284	11215
285	10974
286	8415
287	11754
288	10467
289	10790
290	12006
291	10988
292	11730
293	9085
294	12024
295	10489
296	12032
297	11010
298	8662
299	11526
300	11527
301	8459
302	11532
303	8973
304	10542
305	11032
306	8985
307	10010
308	11036
309	9375
310	10528
311	9435
312	9509
313	9265
314	10024
315	10539
316	8492
317	8493
318	8494
319	9010
320	12083
321	8501
322	10038
323	10551
324	10975
325	10044
326	8245
327	10559
328	8515
329	9029
330	11591
331	9548
332	11089
333	9102
334	8962
335	9563
336	11617
337	9218
